
轮播频道,#genre#
緯來戲劇 ,mitv://190.2.146.92:18912/5c72488e000bae061d52f38e705751dd.ts
國家地理野生 ,mitv://190.2.146.92:18912/5c7249fb000db88c1d5885e333974925.ts
星衛娛樂 ,mitv://190.2.146.92:18912/5c724a0a000180991d58bd4f6e533ad5.ts
MOMO親子 ,mitv://190.2.146.92:18912/5c7248620002c4fd1d52456c75ed6b55.ts
迪士尼卡通 ,mitv://190.2.146.92:18912/5c72485c0008852e1d522f7314a34325.ts
JET綜合 ,mitv://190.2.146.92:18912/5c724892000e3e1c1d5303da4a3c6c26.ts
ELTA體育3 ,mitv://190.2.146.92:18912/5c7249f7000966361d58752a73813a0e.ts
東森綜合 ,mitv://190.2.146.92:18912/5c724877000e7b2d1d529a721b487255.ts
TVBS歡樂 ,mitv://190.2.146.92:18912/5c72488a000a56b71d52e3a07060345e.ts
民視HD,vjms://58.215.133.161:8500/live/cid=450
公視3HD,vjms://58.215.133.161:8500/live/cid=436
年代MUCH,vjms://58.215.133.161:8500/live/cid=439#vjms://58.215.133.185:8500:3502/live/cid=439
东森新聞,vjms://58.215.133.161:8500/live/cid=340
緯來體育,vjms://58.215.133.161:8500/live/cid=202
凤凰咨询台,http://112.50.243.10/PLTV/88888888/224/3221225901/3.m3u8#http://117.148.187.100/PLTV/88888888/224/3221226491/index.m3u8
凤凰中文台 HD,P2p://lino.homeunix.com:6007/59fd0c6c0006fd67024502e414f10ff3.ts
凤凰资讯台 HD,P2p://lino.homeunix.com:6007/59fd0c48000e15630244781932ff7852.ts
 凤凰香港台 HD,P2p://lino.homeunix.com:6007/59fd0c19000767ad0243becb40b07246.ts
 翡翠台,P2p://lino.homeunix.com:6007/5a562a0b000d7041619b441d562d5ee8.ts
 互动新闻,P2p://lino.homeunix.com:6007/5a562bec0007bfd761a2998e00b83dd5.ts
 J2台,P2p://lino.homeunix.com:6007/59fd25e80008aaec02a88fc1476f2edf.ts
 J2台 备,P2p://lino.homeunix.com:6007/5ad32b7d000cca4049ecdf4812f47470.ts
 J5台,P2p://lino.homeunix.com:6007/59fd314f000be93d02d51ae40a3a24e8.ts
 J5台 备,P2p://lino.homeunix.com:6007/5ad32aed000d8fa649eaacf716d70340.ts
 明珠台,P2p://lino.homeunix.com:6007/59fd0d0a0009323a02476cb020fe16f9.ts
 明珠台 备,P2p://lino.homeunix.com:6007/5ad32b590006aefa49ec511272c5262e.ts
 TVB经典台,P2p://lino.homeunix.com:6007/5b2f1fc50006bfe610a020d967055499.ts
 viu TV,P2p://lino.homeunix.com:6007/59fd171800092000026eb35003107eef.ts
 viu TV备,P2p://lino.homeunix.com:6007/5ad32bae0001dd1049ed9be114c818f0.ts
 viu 6,P2p://lino.homeunix.com:6007/5b389c92000621bc35b08cbd438b4298.ts
 有线新闻台,P2p://lino.homeunix.com:6007/5a3251a3000ddd81d594cba410f708d7.ts
 HKC财经资讯台,P2p://lino.homeunix.com:6007/5b062d6d000a4d8670acf35f53803edf.ts
 电影一台,P2p://lino.homeunix.com:6007/5a4726e4000667ca26f6a98d6a9d25a7.ts
 HKC603,P2p://lino.homeunix.com:6007/5a47271f0008d01726f790b134496406.ts
 HKC体育2台,P2p://lino.homeunix.com:6007/5a142556000de0a75fb6e584062e2de9.ts
 香港开电视,P2p://lino.homeunix.com:6007/5bfe45350001d559aff550f375a22110.ts
 惊悚电影台,P2p://lino.homeunix.com:6007/5bbb5555000ac8ac2e8a428a5fc92fa0.ts
 卫视卡式台,P2p://lino.homeunix.com:6007/5b326356000e27761d60fc701ff36973.ts
 港视31,P2p://lino.homeunix.com:6007/5b1ea0dc000bba59d03063fa2f1a513c.ts
 港视32,P2p://lino.homeunix.com:6007/5b1ea120000af380d0316d6b59657817.ts
 Discovery科学频道,P2p://lino.homeunix.com:6007/59fd166e000c7533026c1c1b4bf23d6b.ts
 Discovery EVE,P2p://lino.homeunix.com:6007/59fd286b000e1cdb02b260d1385f3d28.ts
 Discovery动力频道,P2p://lino.homeunix.com:6007/59fd2846000cb99902b1cffa3bb33abb.ts
 高清探索频道 HD,P2p://lino.homeunix.com:6007/5acb89750000af6a2c1ba62e06531ad6.ts
 国家地理 HD,P2p://lino.homeunix.com:6007/59fd16240000683c026af7fe2edc67eb.ts
 国家地理People HD,P2p://lino.homeunix.com:6007/59fd2804000a86bb02b0cd8e6fa14a15.ts
 Discovery Asia,P2p://lino.homeunix.com:6007/59fd15f7000e7852026a4bd030284bc8.ts
 Discovery HD,P2p://lino.homeunix.com:6007/59fcf587000c4fc201eb95c324ea0953.ts
 地理野生频道 HD,P2p://lino.homeunix.com:6007/59fd082b000c6ca7023466633fed4c93.ts
 澳门莲花卫视,P2p://lino.homeunix.com:6007/5acb8740000253a62c1307843e7c4bc3.ts
 TVBS新闻台 HD,P2p://lino.homeunix.com:6007/59fd096d0003aa9702394e013b6206a2.ts
 三立新闻,P2p://lino.homeunix.com:6007/59fd08fd000707490237995b3c9f2775.ts
 壹电视新闻 HD,P2p://lino.homeunix.com:6007/59fd08ad000509c00236604f613b08e7.ts
 非凡新闻 HD,P2p://lino.homeunix.com:6007/59fd05f30007004f022bba4b77671d93.ts
 年代新闻 HD,P2p://lino.homeunix.com:6007/5a56230e0004af51617ff5935a3e292e.ts
 民视新闻台,P2p://lino.homeunix.com:6007/59fd05930008403b022a439a3b9b7401.ts
 东森新闻 HD,P2p://lino.homeunix.com:6007/5a1427ee0009fb195fc1064a3af652d1.ts
 东森财经新闻 HD,P2p://lino.homeunix.com:6007/59fd1f94000ee56d028fd937397b7e63.ts
 寰宇新闻频道 HD,P2p://lino.homeunix.com:6007/59fd2b5e0006d13802bde4340bc41e87.ts
 寰宇新闻二台,P2p://lino.homeunix.com:6007/5a142744000f25045fbe6f82276e0d88.ts
 台视新闻台 HD,P2p://lino.homeunix.com:6007/59fd299b00054a3002b7020e67d657e3.ts
 中视新闻台 HD,P2p://lino.homeunix.com:6007/59fd2282000219b8029b479b6fc21d86.ts
 国兴卫视,P2p://lino.homeunix.com:6007/59fd0565000d04390229912232d21634.ts
 东森幼幼 HD,P2p://lino.homeunix.com:6007/5a32188e00095e2bd4b5d0737fe325f5.ts
 风云足球,P2p://lino.homeunix.com:6007/59fd0bbb000185ff02424e24243823ca.ts
 中天亚洲台 HD,P2p://lino.homeunix.com:6007/59fd05260002b0730228985b2c380c8a.ts
 亚洲旅游台 HD,P2p://lino.homeunix.com:6007/59fd0809000909e90233e0b820d34ea5.ts
 ELTA影剧 HD,P2p://lino.homeunix.com:6007/59fd07e7000727bb02335b6b31754db5.ts
 ELTA体育1 HD,P2p://lino.homeunix.com:6007/59fd07ba000a4d260232ac6f507c5a84.ts
 博斯网球 HD,P2p://lino.homeunix.com:6007/59fd0790000c3d34023208dc252633c0.ts
 龙华洋片 HD,P2p://lino.homeunix.com:6007/59fd07650001a79102315e34781149f3.ts
 博斯高球Ⅱ HD,P2p://lino.homeunix.com:6007/59fd073b0000c2280230b9e6743b0ab3.ts
 美食星球 HD,P2p://lino.homeunix.com:6007/59fd07190004a07d0230361f798d3b15.ts
 壹电视综合 HD,P2p://lino.homeunix.com:6007/59fd06f600087a21022fae61787f061c.ts
 中视,P2p://lino.homeunix.com:6007/59fd09bd0002ab6d023a86337415321a.ts
 中视 HD,P2p://lino.homeunix.com:6007/59fd06ac000555a7022e8c862ebc1019.ts
 台视 HD,P2p://lino.homeunix.com:6007/59fd099c00008ebf023a04ce64d57ff4.ts
 华视 HD,P2p://lino.homeunix.com:6007/59fd068a0005f99e022e07d55c2f581d.ts
 华视,P2p://lino.homeunix.com:6007/59fd23240005c9a4029dc1561885012e.ts
 民视,P2p://lino.homeunix.com:6007/59fd230300046dc8029d402053e02fbf.ts
 民视台湾台,P2p://lino.homeunix.com:6007/59fd0670000decc5022da459628c3d1a.ts
 公视 HD,P2p://lino.homeunix.com:6007/59fd0656000e66cd022d3ee840ad175d.ts
 公视3 HD,P2p://lino.homeunix.com:6007/5ac5da01000d09fc15e6046427920804.ts
 TVBS HD,P2p://lino.homeunix.com:6007/59fd20d3000f24fd0294b75f4a555e2a.ts
 中天综合 HD,P2p://lino.homeunix.com:6007/59fd04bc00059d610226fb164a845fa5.ts
 中天娱乐 HD,P2p://lino.homeunix.com:6007/59fd049e0006fb6e0226863427c16955.ts
 卫视中文台 HD,P2p://lino.homeunix.com:6007/59fd0394000660a0022277050be47b46.ts
 八大第一台 HD,P2p://lino.homeunix.com:6007/59fd22540006fb57029a95244a947e57.ts
 八大综合 HD,P2p://lino.homeunix.com:6007/59fd22220005cbed0299d18627a207f7.ts
 八大戏剧 HD,P2p://lino.homeunix.com:6007/59fd21c7000edfe70298706f2ef217c7.ts
 TVBS欢乐台 HD,P2p://lino.homeunix.com:6007/59fd20ae000635720294248563346fd6.ts
 纬来日本.HD,P2p://lino.homeunix.com:6007/5bc8a92100047ccf6299e01b2aac4b86.ts
 纬来体育.HD,P2p://lino.homeunix.com:6007/5a141bab0009ca9c5f91208265721808.ts
 纬来综合 HD,P2p://lino.homeunix.com:6007/59fd206e00099d6f02932b6078c86d9a.ts
 纬来戏剧 HD,P2p://lino.homeunix.com:6007/59fd20190002fb090291ddb256d73759.ts
 纬来育乐,P2p://lino.homeunix.com:6007/59fd26ad000978f002ab917848d22993.ts
 纬来精彩 HD,P2p://lino.homeunix.com:6007/5ac5d68600012bae15d868ee776c7fe2.ts
 东森戏剧 HD,P2p://lino.homeunix.com:6007/59fd17a500022c250270d8533c186ce9.ts
 东森洋片 HD,P2p://lino.homeunix.com:6007/59fd17860002b83302705f6a03a560d2.ts
 东森综合 HD,P2p://lino.homeunix.com:6007/5a141ade0007bc435f8dff2d5b3453d7.ts
 Disney 迪士尼,P2p://lino.homeunix.com:6007/59fd1766000a51cc026fe44f425c5788.ts
 大爱一台,P2p://lino.homeunix.com:6007/59fd173e0004273a026f46886dde4613.ts
 History HD,P2p://lino.homeunix.com:6007/59fd16f900060059026e396d395f3348.ts
 CNN HD 美国有线电视新闻网,P2p://lino.homeunix.com:6007/59fd16db000b5f05026dc5a57b516fdb.ts
 BBC HD,P2p://lino.homeunix.com:6007/59fd16bc000f2550026d4d870b85516d.ts
 NBA HD,P2p://lino.homeunix.com:6007/59fd169800027ee0026cbdab73845c4a.ts
 采昌影剧台,P2p://lino.homeunix.com:6007/59fd15cc000cd7cc0269a36a466420ca.ts
 OUTDOOR HD,P2p://lino.homeunix.com:6007/59fd15a600029d6902690c5b552d077d.ts
 HBO  HD,P2p://lino.homeunix.com:6007/59fd1566000391610268129978510d8e.ts
 HBO Family 温馨家庭 HD,P2p://lino.homeunix.com:6007/59fd152900015243026723c45811069b.ts
 HBO原创巨献 HD,P2p://lino.homeunix.com:6007/59fd14fc0005019f026674e730ed03b5.ts
 HBO Hits 强档巨献,P2p://lino.homeunix.com:6007/59fd22e50004a1f8029ccaff41480126.ts
 FOX  HD,P2p://lino.homeunix.com:6007/59fd14cf000321f60265c4a24ca93407.ts
 FOX CRIME HD,P2p://lino.homeunix.com:6007/59fd14ae0007a794026544e32f606291.ts
 FOX 优质影院 HD,P2p://lino.homeunix.com:6007/59fd246a0009125502a2bba01b0f4bf5.ts
 FOX 动作电影 HD,P2p://lino.homeunix.com:6007/59fd244900002be402a238767364317b.ts
 FOX 家庭影院HD,P2p://lino.homeunix.com:6007/59fd229f000615aa029bb9ed79916213.ts
 FOX SPORTS 3 HD,P2p://lino.homeunix.com:6007/59fd0ab7000ca0d6023e595351427583.ts
 卫视西片 HD,P2p://lino.homeunix.com:6007/59fd1475000301e1026465123e2e3650.ts
 CHANNEL NEWSASIA,P2p://lino.homeunix.com:6007/5a56d833000e41286443908c2a501e55.ts
 Bloomberg,P2p://lino.homeunix.com:6007/59fd143600049ec602636f67016a7ce1.ts
 卫视合家欢 HD,P2p://lino.homeunix.com:6007/59fd14190000e1040262fd2560d91f69.ts
 CNBC,P2p://lino.homeunix.com:6007/59fd13fa000e6ccb026287884cf4343a.ts
 ALJAZEERA,P2p://lino.homeunix.com:6007/5acb89f900027bd72c1daa3b4a4268c8.ts
 DW-TV,P2p://lino.homeunix.com:6007/59fd139d000070db026118a63259113d.ts
 TV5,P2p://lino.homeunix.com:6007/59fd1365000b6205026040b545ac325b.ts
 靖天日本 HD,P2p://lino.homeunix.com:6007/59fd2893000bff8802b2fc847a9852a6.ts
 Ci罪案侦缉 HD,P2p://lino.homeunix.com:6007/59fd2824000df04802b14b7973731f54.ts
 亚洲美食 HD,P2p://lino.homeunix.com:6007/59fd27e40007382002b04fb323e85206.ts
 EYETV旅游 HD,P2p://lino.homeunix.com:6007/59fd27c4000cb3b102afd41b5cc4003d.ts
 FX 福克斯影视 HD,P2p://lino.homeunix.com:6007/59fd279b000c06e702af33d47d4c770a.ts
 都市剧场 HD,P2p://lino.homeunix.com:6007/59fd276d000b8b6d02ae80040368597e.ts
 三立都会台 HD,P2p://lino.homeunix.com:6007/59fd20f5000e6b4602953c0079210fd1.ts
 三立戏剧台 HD,P2p://lino.homeunix.com:6007/59fd274c0001400d02adfc6d23452c25.ts
 三立综合台 HD,P2p://lino.homeunix.com:6007/59fd27240003732f02ad60c95d8e10a7.ts
 三立台湾.HD,P2p://lino.homeunix.com:6007/5a1425f00009bfad5fb93e0a6f7070c4.ts
TVB明珠台,P2p://sdgdklwos.finetv.tv:9906/5ad32b590006aefa49ec511272c5262e
凤凰中文HD,P2p://sdgdklwos.finetv.tv:9906/59fd0c6c0006fd67024502e414f10ff3
凤凰资讯HD,P2p://sdgdklwos.finetv.tv:9906/59fd0c48000e15630244781932ff7852
凤凰香港HD,P2p://sdgdklwos.finetv.tv:9906/59fd0c19000767ad0243becb40b07246
龙祥电影台3,http://pili-live-hdl.qhmywl.com/dsdtv/a5da9875c963d704ac5dd8f866869723.m3u8

爱频道,#genre#
爱奇谈,http://111.0.93.116/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230023/1.m3u8#http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230023/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230023/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230023/index.m3u8
爱体育,http://111.0.93.116/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230034/1.m3u8#http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230034/1.m3u8#http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230103/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230034/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230034/index.m3u8
爱世界,http://111.0.93.116/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230046/1.m3u8#http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230046/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230046/index.m3u8#http://112.17.40.142/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230046/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230046/index.m3u8
爱怀旧,http://111.0.93.116/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230049/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230049/index.m3u8#http://112.17.40.142/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230049/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230049/index.m3u8
爱旅行,http://111.0.93.116/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230052/1.m3u8#http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230052/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230052/index.m3u8#http://112.17.40.142/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230052/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230052/index.m3u8
爱娱乐,http://111.0.93.116/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230077/1.m3u8#http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230077/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230077/index.m3u8#http://112.17.40.142/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230077/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230077/index.m3u8
爱江湖,http://111.0.93.116/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230074/1.m3u8#http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230074/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230074/index.m3u8#http://112.17.40.142/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230074/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230074/index.m3u8
爱军武,http://111.0.93.116/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230083/1.m3u8#http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230083/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230083/index.m3u8#http://112.17.40.142/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230083/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230083/index.m3u8
爱幼教,http://111.0.93.116/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230086/1.m3u8#http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230086/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230086/index.m3u8#http://112.17.40.142/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230086/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230086/index.m3u8
爱猎奇,http://111.0.93.116/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230097/1.m3u8#http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230097/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230097/index.m3u8#http://112.17.40.142/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230097/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230097/index.m3u8
爱历史,http://111.0.93.116/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230100/1.m3u8#http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230100/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230100/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230100/index.m3u8
爱经典,http://111.0.93.116/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230101/1.m3u8#http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230101/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230101/index.m3u8iHOT#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230101/index.m3u8
爱都市,http://111.0.93.116/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230104/1.m3u8#http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230104/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230104/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230104/index.m3u8
爱科学,http://111.0.93.116/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230106/1.m3u8#http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230106/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230106/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230106/index.m3u8
爱时尚,http://111.0.93.116/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230109/1.m3u8#http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230109/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230109/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230109/index.m3u8
爱美食,http://111.0.93.116/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230115/1.m3u8#http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230115/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230115/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230115/index.m3u8
爱家庭,http://111.0.93.116/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230118/1.m3u8#http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230118/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230118/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230118/index.m3u8
爱动漫,http://111.0.93.116/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230136/1.m3u8#http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230136/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230136/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230136/index.m3u8
爱谍战,http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230092/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230092/index.m3u8#http://112.17.40.142/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230092/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230092/index.m3u8
爱悬疑,http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230098/1.m3u8#http://112.17.40.142/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230098/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230098/index.m3u8
爱青春,http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230130/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230130/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230130/index.m3u8
爱院线,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230019/9999.smil/1.m3u8?fmt=ts2hls#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230019/index.m3u8?fmt=ts2hls#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230019/index.m3u8
爱喜剧,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230022/9999.smil/1.m3u8?fmt=ts2hls#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230022/index.m3u8?fmt=ts2hls#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230022/index.m3u8
爱解密,http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230080/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230080/index.m3u8#http://112.17.40.142/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230080/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230080/index.m3u8
爱探索,http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230112/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230112/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230112/index.m3u8
爱玩具,http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230026/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230026/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230026/index.m3u8
爱科幻,http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230025/1.m3u8?fmt=ts2hls#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230025/index.m3u8?fmt=ts2hls#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230025/index.m3u8
爱电竞,http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230029/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230029/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230029/index.m3u8
爱赛车,http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230032/1.m3u8#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230032/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230032/index.m3u8
爱浪漫,http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230005/1.m3u8?fmt=ts2hls#http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230005/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230005/index.m3u8
爱悬系,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230098/index.m3u8
爰赛车,http://112.17.40.142/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230032/index.m3u8
爰体育,http://112.17.40.142/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230034/index.m3u8
爰奇谈,http://112.17.40.142/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230023/index.m3u8
